#  Time     Vel  VelUpp  VelLow
#
# The original velocity profile was corrected at time=1251-1255s:
# velocity 1.6 was set to 0.0
#
 645.00    0.00    6.44   -3.22
 646.00    3.22   10.46   -3.22
 647.00    7.24   15.77    0.00
 648.00   12.55   19.63    4.02
 649.00   16.42   23.34    9.33
 650.00   20.12   25.75   13.20
 651.00   22.53   27.84   16.90
 652.00   24.62   31.38   19.31
 653.00   28.16   34.76   21.40
 654.00   31.54   37.01   24.94
 655.00   33.80   38.95   28.32
 656.00   35.73   40.72   30.58
 657.00   37.50   42.65   32.51
 658.00   39.43   43.94   34.28
 659.00   40.72   44.42   36.21
 660.00   41.20   45.06   37.50
 661.00   41.84   45.22   37.98
 662.00   42.00   45.38   38.62
 663.00   42.16   45.38   38.79
 664.00   42.16   45.71   38.95
 665.00   42.49   45.87   38.95
 666.00   42.65   45.87   39.27
 667.00   42.65   45.87   38.62
 668.00   41.84   45.87   37.82
 669.00   41.04   45.06   34.76
 670.00   37.98   44.26   31.22
 671.00   34.44   41.20   26.55
 672.00   29.77   37.66   23.17
 673.00   26.39   32.99   20.12
 674.00   23.34   29.61   15.45
 675.00   18.67   26.55   10.78
 676.00   14.00   21.89    6.12
 677.00    9.33   17.22    2.41
 678.00    5.63   12.55    0.00
 679.00    3.22    8.85   -3.22
 680.00    0.00    6.44   -3.22
 681.00    0.00    3.22   -3.22
 682.00    0.00    3.22   -3.22
 683.00    0.00    3.22   -3.22
 684.00    0.00    3.22   -3.22
 685.00    0.00    3.22   -3.22
 686.00    0.00    3.22   -3.22
 687.00    0.00    3.22   -3.22
 688.00    0.00    3.22   -3.22
 689.00    0.00    3.22   -3.22
 690.00    0.00    3.22   -3.22
 691.00    0.00    3.22   -3.22
 692.00    0.00    3.22   -3.22
 693.00    0.00    5.47   -3.22
 694.00    2.25    8.53   -3.22
 695.00    5.31   10.30   -0.97
 696.00    7.08   13.68    2.09
 697.00   10.46   18.02    3.86
 698.00   14.81   21.40    7.24
 699.00   18.19   24.94   11.59
 700.00   21.73   26.72   14.97
 701.00   23.50   29.61   18.51
 702.00   26.39   30.09   20.28
 703.00   26.88   30.09   23.34
 704.00   26.55   30.09   23.34
 705.00   26.55   32.51   23.34
 706.00   29.29   34.12   23.34
 707.00   30.90   35.57   26.07
 708.00   32.35   37.82   27.68
 709.00   34.60   39.43   29.13
 710.00   36.21   39.43   31.38
 711.00   36.21   39.43   32.35
 712.00   35.57   39.43   32.35
 713.00   36.53   40.72   32.35
 714.00   37.50   41.04   33.31
 715.00   37.82   41.04   32.99
 716.00   36.21   41.04   31.54
 717.00   34.76   39.43   29.77
 718.00   32.99   37.98   25.75
 719.00   28.97   36.21   20.92
 720.00   24.14   32.19   16.09
 721.00   19.31   27.36   11.27
 722.00   14.48   22.53    6.76
 723.00    9.98   17.70    4.02
 724.00    7.24   13.20    1.61
 725.00    4.83   10.46    0.16
 726.00    3.38    8.05   -2.41
 727.00    0.80    6.60   -2.41
 728.00    0.80    8.37   -2.41
 729.00    5.15   13.68   -2.41
 730.00   10.46   18.67    1.93
 731.00   15.45   23.34    7.24
 732.00   20.12   25.75   12.23
 733.00   22.53   28.97   16.90
 734.00   25.75   32.19   19.31
 735.00   28.97   34.76   22.53
 736.00   31.54   37.82   25.75
 737.00   34.60   40.39   28.32
 738.00   37.18   42.65   31.38
 739.00   39.43   44.26   33.96
 740.00   41.04   45.87   36.21
 741.00   42.65   46.83   37.82
 742.00   43.61   47.64   39.43
 743.00   44.42   48.12   40.39
 744.00   44.90   48.76   41.20
 745.00   45.54   49.25   41.68
 746.00   46.03   49.25   42.33
 747.00   46.03   49.25   42.33
 748.00   45.54   49.25   42.16
 749.00   45.38   48.76   41.84
 750.00   45.06   48.60   41.04
 751.00   44.26   48.28   39.91
 752.00   43.13   47.48   37.82
 753.00   41.04   46.35   34.60
 754.00   37.82   44.26   31.38
 755.00   34.60   41.04   27.36
 756.00   30.58   37.82   23.34
 757.00   26.55   33.80   20.76
 758.00   23.98   29.77   16.90
 759.00   20.12   27.20   11.91
 760.00   15.13   23.34    6.76
 761.00    9.98   18.35    1.61
 762.00    4.83   13.20   -0.80
 763.00    2.41    8.05   -0.80
 764.00    2.41    5.63   -2.41
 765.00    0.80    5.63   -3.22
 766.00    0.00    4.02   -3.22
 767.00    4.83   13.36   -3.22
 768.00   10.14   18.67    1.61
 769.00   15.45   23.98    6.92
 770.00   20.76   28.65   12.23
 771.00   25.43   31.38   17.54
 772.00   28.16   32.83   22.21
 773.00   29.61   34.60   24.94
 774.00   31.38   36.53   26.39
 775.00   33.31   38.62   28.16
 776.00   35.41   40.56   30.09
 777.00   37.34   43.45   32.19
 778.00   40.23   45.87   34.12
 779.00   42.65   47.48   37.01
 780.00   44.26   48.28   39.43
