#Name	Car.Gen.vx_1	DM.Steer.Ang	Time
#Unit	m/s	rad	s
#nStates	0	0	0
	         17.065582	       -0.76353389	            340.78
	         17.081629	       -0.76044774	         340.79999
	         17.097864	       -0.75732446	         340.82001
	         17.114283	       -0.75418335	            340.84
	         17.130878	       -0.75103843	         340.85999
	         17.147648	       -0.74789923	            340.88
	         17.164587	       -0.74477172	         340.89999
	         17.181696	       -0.74166024	         340.92001
	         17.198973	       -0.73856866	            340.94
	         17.216413	       -0.73549938	         340.95999
	          17.23402	       -0.73245209	         340.98001
	         17.251791	       -0.72942501	               341
	         17.269728	       -0.72641379	         341.01999
	         17.287825	       -0.72341526	         341.04001
	         17.306086	       -0.72042799	            341.06
	         17.324509	       -0.71745348	         341.07999
	         17.343092	       -0.71449804	         341.10001
	         17.361837	       -0.71156245	            341.12
	         17.380741	       -0.70864165	         341.14001
	         17.399803	       -0.70572865	            341.16
	         17.419024	       -0.70281696	         341.17999
	           17.4384	       -0.69990587	         341.20001
	         17.457933	        -0.6969952	            341.22
	         17.477619	       -0.69408453	         341.23999
	         17.497458	       -0.69117206	         341.26001
	         17.517445	       -0.68825835	            341.28
	         17.537579	       -0.68534261	         341.29999
	         17.557856	       -0.68241882	         341.32001
	         17.578274	       -0.67949098	            341.34
	         17.598829	       -0.67656386	         341.35999
	         17.619524	       -0.67364192	            341.38
	          17.64035	       -0.67072904	         341.39999
	         17.661308	       -0.66782272	         341.42001
	         17.682394	       -0.66492546	            341.44
	         17.703608	        -0.6620422	         341.45999
	         17.724943	       -0.65917879	         341.48001
	         17.746401	       -0.65634215	             341.5
	         17.767979	       -0.65353912	         341.51999
	         17.789673	       -0.65077412	         341.54001
	         17.811481	       -0.64804864	            341.56
	         17.833405	       -0.64536351	         341.57999
	         17.855438	       -0.64271867	         341.60001
	         17.877583	       -0.64011341	            341.62
	         17.899834	       -0.63754749	         341.64001
	         17.922194	       -0.63501972	            341.66
	         17.944656	       -0.63252801	         341.67999
	         17.967224	       -0.63007087	         341.70001
	         17.989895	       -0.62764823	            341.72
	         18.012665	       -0.62526011	         341.73999
	         18.035536	       -0.62290663	         341.76001
	         18.058502	       -0.62058842	            341.78
	         18.081566	       -0.61830485	         341.79999
	         18.104721	       -0.61605465	         341.82001
	          18.12797	       -0.61383647	            341.84
	         18.151306	       -0.61164969	         341.85999
	         18.174732	       -0.60949403	            341.88
	         18.198242	       -0.60737032	         341.89999
	         18.221838	       -0.60527986	         341.92001
	         18.245514	        -0.6032232	            341.94
	          18.26927	       -0.60120016	         341.95999
	         18.293104	       -0.59921205	         341.98001
	         18.317013	       -0.59725845	               342
	         18.340996	       -0.59533888	         342.01999
	         18.365049	       -0.59345394	         342.04001
	         18.389172	       -0.59160441	            342.06
	         18.413361	       -0.58979028	         342.07999
	         18.437614	       -0.58801377	         342.10001
	         18.461931	       -0.58627653	            342.12
	         18.486305	       -0.58457917	         342.14001
	         18.510735	       -0.58292258	            342.16
	         18.535217	       -0.58130741	         342.17999
	          18.55975	       -0.57973331	         342.20001
	         18.584332	       -0.57820058	            342.22
	         18.608957	       -0.57670939	         342.23999
	         18.633629	       -0.57525921	         342.26001
	         18.658342	        -0.5738501	            342.28
	         18.683096	       -0.57248014	         342.29999
	         18.707888	       -0.57114643	         342.32001
	         18.732719	       -0.56985044	            342.34
	         18.757586	       -0.56859487	         342.35999
	         18.782486	       -0.56738126	            342.38
	         18.807423	       -0.56621081	         342.39999
	          18.83239	       -0.56508487	         342.42001
